timestamp (in IST),coin_gecko_id,symbol,name,price_in_usd,market_cap,24h_trade_volume
2022-03-21 05:30:00 IST +0530,secret,scrt,Secret,4.548257117872623,759260623.8078165,6000477.232333387
2022-03-22 05:30:00 IST +0530,secret,scrt,Secret,4.621067233091682,768258763.7482142,6311913.875935075
2022-03-23 05:30:00 IST +0530,secret,scrt,Secret,4.677101806667541,779202972.2790805,8024596.671364804
2022-03-24 05:30:00 IST +0530,secret,scrt,Secret,4.786285792137885,797946219.0407238,8649001.728865575
2022-03-25 05:30:00 IST +0530,secret,scrt,Secret,4.846862127896286,810617782.0732268,17007573.863685157
2022-03-26 05:30:00 IST +0530,secret,scrt,Secret,4.814029484697163,803077574.4893698,11106331.845281567
2022-03-27 05:30:00 IST +0530,secret,scrt,Secret,4.8524701525583085,809186851.7862823,4931871.700849734
2022-03-28 05:30:00 IST +0530,secret,scrt,Secret,4.997431894723434,832627676.715553,12835466.429376818
2022-03-29 05:30:00 IST +0530,secret,scrt,Secret,5.2466384512244835,879960849.0466757,25606389.940872103
2022-03-30 05:30:00 IST +0530,secret,scrt,Secret,5.429847862679839,901567956.4103916,17981364.65757398
2022-03-31 05:30:00 IST +0530,secret,scrt,Secret,5.418575694854569,902434023.5732493,14435193.51253714
2022-04-01 05:30:00 IST +0530,secret,scrt,Secret,5.253165050081765,869238462.4093523,17423393.965032786
2022-04-02 05:30:00 IST +0530,secret,scrt,Secret,5.951177672544728,977325068.7537576,23008623.63824796
2022-04-03 05:30:00 IST +0530,secret,scrt,Secret,6.315296563028667,1054073385.0434912,41642959.81532813
2022-04-04 05:30:00 IST +0530,secret,scrt,Secret,6.381906285193625,1061424818.013484,35452191.58655395
2022-04-05 05:30:00 IST +0530,secret,scrt,Secret,6.2437065462937245,1040953578.3308675,21420177.234721124
2022-04-06 05:30:00 IST +0530,secret,scrt,Secret,6.206507994435934,1040139386.2374818,9822945.106587138
2022-04-07 05:30:00 IST +0530,secret,scrt,Secret,5.6484593789305695,946815873.2171243,17939873.514002126
2022-04-08 05:30:00 IST +0530,secret,scrt,Secret,5.6918081734575665,953637448.2680789,11114235.320817454
2022-04-09 05:30:00 IST +0530,secret,scrt,Secret,5.282803609813914,879891553.5344125,14979678.058203539
2022-04-10 05:30:00 IST +0530,secret,scrt,Secret,5.403066911704452,902330122.9139054,16153662.856803063
2022-04-11 05:30:00 IST +0530,secret,scrt,Secret,5.168143537185475,866855517.9725116,20182310.64524456
2022-04-12 05:30:00 IST +0530,secret,scrt,Secret,4.718524347823205,790612081.1330844,14786334.410008125
2022-04-13 05:30:00 IST +0530,secret,scrt,Secret,4.912909317203127,820932380.8797035,25118954.47789129
2022-04-14 05:30:00 IST +0530,secret,scrt,Secret,5.169146657866684,862521998.8726017,20641515.733041313
2022-04-15 05:30:00 IST +0530,secret,scrt,Secret,4.911735543521073,823286898.8890115,8758074.49421143
2022-04-16 05:30:00 IST +0530,secret,scrt,Secret,4.960438566285637,830423606.6125276,5018656.118087946
2022-04-17 05:30:00 IST +0530,secret,scrt,Secret,4.87227844057308,817808230.6601113,4831359.035805578
2022-04-18 05:30:00 IST +0530,secret,scrt,Secret,4.647844432464156,779742130.7739557,5258216.424697317
2022-04-19 05:30:00 IST +0530,secret,scrt,Secret,4.84756399652008,813486988.5214756,9671677.373934422
2022-04-20 05:30:00 IST +0530,secret,scrt,Secret,5.111870103321394,859382856.0743783,7268574.264228637
2022-04-21 05:30:00 IST +0530,secret,scrt,Secret,5.017419213985675,844428882.5408288,10416235.843363207
2022-04-22 05:30:00 IST +0530,secret,scrt,Secret,4.901164286229847,823823637.1439964,11076406.275494145
2022-04-23 05:30:00 IST +0530,secret,scrt,Secret,4.809399360021258,808891034.3579869,5957534.945502658
2022-04-24 05:30:00 IST +0530,secret,scrt,Secret,4.637879897852106,780286813.5728127,10794176.916997662
2022-04-25 05:30:00 IST +0530,secret,scrt,Secret,4.392458117375384,739977267.5055411,11059475.602427347
2022-04-26 05:30:00 IST +0530,secret,scrt,Secret,4.42498875992494,741649350.8144741,12139430.661417909
2022-04-27 05:30:00 IST +0530,secret,scrt,Secret,4.0882819832472554,685672078.9466873,6518984.090163199
2022-04-28 05:30:00 IST +0530,secret,scrt,Secret,4.74124882374491,795487097.7604625,48217201.71528642
2022-04-29 05:30:00 IST +0530,secret,scrt,Secret,4.3959895320389455,738275794.589136,27927452.660886325
2022-04-30 05:30:00 IST +0530,secret,scrt,Secret,4.186329554795038,704434493.6701179,29172308.04592734
2022-05-01 05:30:00 IST +0530,secret,scrt,Secret,3.958972335471586,667783743.7952397,21705413.11393352
2022-05-02 05:30:00 IST +0530,secret,scrt,Secret,3.775247527886657,633925398.0579379,23442611.150290743
2022-05-03 05:30:00 IST +0530,secret,scrt,Secret,3.7156635610145745,626105247.4504685,10103728.085289774
2022-05-04 05:30:00 IST +0530,secret,scrt,Secret,3.7006298101332145,624042384.232608,6312451.459718162
2022-05-05 05:30:00 IST +0530,secret,scrt,Secret,4.0162008158942,675897147.813386,8243694.272267146
2022-05-06 05:30:00 IST +0530,secret,scrt,Secret,3.626599019835328,611999830.3699902,20087733.67772097
2022-05-07 05:30:00 IST +0530,secret,scrt,Secret,3.5159051226304054,594117165.5890524,12241740.380309206
2022-05-08 05:30:00 IST +0530,secret,scrt,Secret,3.434611551315055,583320085.2126374,12541195.038820595
2022-05-09 05:30:00 IST +0530,secret,scrt,Secret,3.21815241727376,545520462.5515225,7440996.659127528
2022-05-10 05:30:00 IST +0530,secret,scrt,Secret,2.6323778875457537,451677821.59516686,14116355.205744775
2022-05-11 05:30:00 IST +0530,secret,scrt,Secret,2.775476801114109,466685124.7815105,46659060.24468571
2022-05-12 05:30:00 IST +0530,secret,scrt,Secret,2.1306554348297393,355220522.49721825,13930679.517079785
2022-05-13 05:30:00 IST +0530,secret,scrt,Secret,1.8096643976977762,304679353.86391693,78496421.46858957
2022-05-14 05:30:00 IST +0530,secret,scrt,Secret,1.8278594851463132,310331270.6130981,13413149.983901553
2022-05-15 05:30:00 IST +0530,secret,scrt,Secret,1.9394751471890874,326222074.8010635,5651036.602200249
2022-05-16 05:30:00 IST +0530,secret,scrt,Secret,2.082445010350554,351813807.30292434,4293890.891601218
2022-05-17 05:30:00 IST +0530,secret,scrt,Secret,1.878461078191771,319125588.6210663,5713756.713977972
2022-05-18 05:30:00 IST +0530,secret,scrt,Secret,1.996061099474205,339489996.7625799,4021049.9807026912
2022-05-19 05:30:00 IST +0530,secret,scrt,Secret,1.903355343356637,323734523.78897226,4285901.33650849
2022-05-20 05:30:00 IST +0530,secret,scrt,Secret,1.9818153335400293,337530390.08334506,4905159.275933788
2022-05-21 05:30:00 IST +0530,secret,scrt,Secret,1.963446485793809,334364144.6274102,6529446.349491135
2022-05-22 05:30:00 IST +0530,secret,scrt,Secret,1.9694675888758961,335890432.7445029,1931946.338692939
2022-05-23 05:30:00 IST +0530,secret,scrt,Secret,1.989073637778092,338970869.33832854,2917373.9080253295
2022-05-24 05:30:00 IST +0530,secret,scrt,Secret,1.9640705647749692,335168350.2399779,4946645.672850646
2022-05-25 05:30:00 IST +0530,secret,scrt,Secret,2.0313846750043005,346225496.02155876,5517505.422299584
2022-05-26 05:30:00 IST +0530,secret,scrt,Secret,1.9145907287428001,326746288.7439004,8412340.303708203
2022-05-27 05:30:00 IST +0530,secret,scrt,Secret,1.7766535146142501,304199517.1206347,4917852.230248404
2022-05-28 05:30:00 IST +0530,secret,scrt,Secret,1.6335627138831612,278931395.41521496,5264021.909885521
2022-05-29 05:30:00 IST +0530,secret,scrt,Secret,1.6394273083092878,280556446.11230177,3001972.5519335372
2022-05-30 05:30:00 IST +0530,secret,scrt,Secret,1.5561188451948655,266202342.13023204,5730559.896653648
2022-05-31 05:30:00 IST +0530,secret,scrt,Secret,1.7077555974624576,292988562.311711,4126673.8930557207
2022-06-01 05:30:00 IST +0530,secret,scrt,Secret,1.661082905337087,285381369.04197454,8113859.048873512
2022-06-02 05:30:00 IST +0530,secret,scrt,Secret,1.5446827934196827,265028940.22016314,6149342.834375291
2022-06-03 05:30:00 IST +0530,secret,scrt,Secret,1.5775336580729271,271735346.04312307,3900653.7663187627
2022-06-04 05:30:00 IST +0530,secret,scrt,Secret,1.4700770111669925,252347567.2651709,4881481.290943029
2022-06-05 05:30:00 IST +0530,secret,scrt,Secret,1.4510217762439226,250060364.94769007,2264654.410938372
2022-06-06 05:30:00 IST +0530,secret,scrt,Secret,1.4227683273017453,244734392.03396714,1934298.9486374361
2022-06-07 05:30:00 IST +0530,secret,scrt,Secret,1.3900304583589371,239484248.01818135,4251202.60763232
2022-06-08 05:30:00 IST +0530,secret,scrt,Secret,1.3144741000855362,226614273.75134814,5122409.91214169
2022-06-09 05:30:00 IST +0530,secret,scrt,Secret,1.3108399806390072,226062024.60545343,3160954.0733744693
2022-06-10 05:30:00 IST +0530,secret,scrt,Secret,1.2974951788678633,223792305.2753235,4174623.3836274133
2022-06-11 05:30:00 IST +0530,secret,scrt,Secret,1.2723859689639092,219554637.02698225,3247407.129267113
2022-06-12 05:30:00 IST +0530,secret,scrt,Secret,1.1457575727582385,197658297.99200553,2875303.8221746157
2022-06-13 05:30:00 IST +0530,secret,scrt,Secret,1.025130264065655,178692400.63341615,4085275.9478501016
2022-06-14 05:30:00 IST +0530,secret,scrt,Secret,0.9571989053522292,164772842.79245716,6891502.153189982
2022-06-15 05:30:00 IST +0530,secret,scrt,Secret,0.9938533164888611,172511489.42296255,7514268.77377357
2022-06-16 05:30:00 IST +0530,secret,scrt,Secret,1.029732947108512,178188472.53911301,8084334.4633308975
2022-06-17 05:30:00 IST +0530,secret,scrt,Secret,0.9615880220740884,166664433.70057815,2927818.653022258
2022-06-18 05:30:00 IST +0530,secret,scrt,Secret,0.9441183570045849,163987562.85733455,2566474.151837031
2022-06-19 05:30:00 IST +0530,secret,scrt,Secret,0.892996414686872,154559893.46551383,3255845.8416764596
2022-06-20 05:30:00 IST +0530,secret,scrt,Secret,0.956249534030619,165826512.97554788,3386782.826920804
2022-06-21 05:30:00 IST +0530,secret,scrt,Secret,0.9809966853009725,170553251.9149411,4180405.789154372
2022-06-22 05:30:00 IST +0530,secret,scrt,Secret,0.9872832972918971,171418811.7761824,2740158.653947784
2022-06-23 05:30:00 IST +0530,secret,scrt,Secret,0.9695741094114299,168887626.50322193,2586010.6691534463
2022-06-24 05:30:00 IST +0530,secret,scrt,Secret,1.0177053792192414,177140085.1740429,1957757.44775209
2022-06-25 05:30:00 IST +0530,secret,scrt,Secret,1.0626994967327061,185461773.26573443,2188851.9675669223
2022-06-26 05:30:00 IST +0530,secret,scrt,Secret,1.109730350650017,193013564.78459406,3026856.5213140715
2022-06-27 05:30:00 IST +0530,secret,scrt,Secret,1.088843815939012,190006343.4717124,1901852.3671788196
2022-06-28 05:30:00 IST +0530,secret,scrt,Secret,1.073196729545475,187320354.30990103,1557816.1286980473
2022-06-29 05:30:00 IST +0530,secret,scrt,Secret,0.9997997669529086,174529332.15302128,2216238.8410452423
2022-06-30 05:30:00 IST +0530,secret,scrt,Secret,0.9522160466426268,166366694.41079468,2866890.922444208
2022-07-01 05:30:00 IST +0530,secret,scrt,Secret,0.903609307892704,156753133.28548667,2435555.342683042
2022-07-02 05:30:00 IST +0530,secret,scrt,Secret,0.9313701705367926,162929740.91454837,1687967.9546604154
2022-07-03 05:30:00 IST +0530,secret,scrt,Secret,0.9373125270431523,164024001.8754267,5088189.669087887
2022-07-04 05:30:00 IST +0530,secret,scrt,Secret,0.9396946074220195,164622374.50226462,1308727.0285820614
2022-07-05 05:30:00 IST +0530,secret,scrt,Secret,0.9863395882309172,172211755.86068606,1808304.7076917754
2022-07-06 05:30:00 IST +0530,secret,scrt,Secret,0.9508622646849759,165944537.13142002,2107296.2076213765
2022-07-07 05:30:00 IST +0530,secret,scrt,Secret,0.9690250018090969,169203180.88002667,1226547.0343565934
2022-07-08 05:30:00 IST +0530,secret,scrt,Secret,1.0121225694560017,176965874.18883955,3044165.833393642
2022-07-09 05:30:00 IST +0530,secret,scrt,Secret,0.9820367969137479,171579650.00279075,3675642.6803860893
2022-07-10 05:30:00 IST +0530,secret,scrt,Secret,0.9870116307344557,172772036.23758146,1387763.0934964386
2022-07-11 05:30:00 IST +0530,secret,scrt,Secret,0.9305589375588627,162880224.31205767,2358769.55931137
2022-07-12 05:30:00 IST +0530,secret,scrt,Secret,0.9416877763732834,165142508.00404215,12032281.46143339
2022-07-13 05:30:00 IST +0530,secret,scrt,Secret,0.9961244767570299,175653413.06199324,32700544.871814154
2022-07-14 05:30:00 IST +0530,secret,scrt,Secret,0.9769322114765198,170818582.05305344,9259145.439249244
2022-07-15 05:30:00 IST +0530,secret,scrt,Secret,1.0067773240875773,176889166.96956012,4953732.098553476
2022-07-16 05:30:00 IST +0530,secret,scrt,Secret,1.0771909839950837,189149849.61324012,7688199.546864031
2022-07-17 05:30:00 IST +0530,secret,scrt,Secret,1.1070937692741796,194500223.75818974,3496045.5525779976
2022-07-18 05:30:00 IST +0530,secret,scrt,Secret,1.1889823743050834,209438665.82241565,21693599.590496562
2022-07-19 05:30:00 IST +0530,secret,scrt,Secret,1.2745166664699432,223938105.68835738,8036771.156794492
2022-07-20 05:30:00 IST +0530,secret,scrt,Secret,1.3365537058886146,234455177.19271633,5764089.863778155
2022-07-21 05:30:00 IST +0530,secret,scrt,Secret,1.1784038975616868,207776831.4771242,8077930.091876175
2022-07-22 05:30:00 IST +0530,secret,scrt,Secret,1.1979160501111488,211105870.27268115,3180430.597108587
2022-07-23 05:30:00 IST +0530,secret,scrt,Secret,1.150805724113488,202834168.41440284,2430672.2487281715
2022-07-24 05:30:00 IST +0530,secret,scrt,Secret,1.1362122600884608,200398592.33162457,1780613.7808369135
2022-07-25 05:30:00 IST +0530,secret,scrt,Secret,1.1348081728742225,201300369.71049795,1583821.9212434092
2022-07-26 05:30:00 IST +0530,secret,scrt,Secret,1.0451952202993273,186789709.3099345,1582795.1174099427
2022-07-27 05:30:00 IST +0530,secret,scrt,Secret,1.035750163629672,182935595.659768,1712701.9440284132
2022-07-28 05:30:00 IST +0530,secret,scrt,Secret,1.1587194434587693,204895025.1489335,4594013.267525113
2022-07-29 05:30:00 IST +0530,secret,scrt,Secret,1.1865061819692309,208862415.77009067,4592140.27040441
2022-07-30 05:30:00 IST +0530,secret,scrt,Secret,1.1544222076905866,205619358.3250425,3948561.9874956543
2022-07-31 05:30:00 IST +0530,secret,scrt,Secret,1.116168231571118,197427360.25022128,4078301.2426991863
2022-08-01 05:30:00 IST +0530,secret,scrt,Secret,1.0763266640781926,190758339.1476373,3601484.4507680805
2022-08-02 05:30:00 IST +0530,secret,scrt,Secret,1.0840712118356148,192125133.68788537,3682429.869539268
2022-08-03 05:30:00 IST +0530,secret,scrt,Secret,1.0721457838749586,190458205.68767953,2695014.610075716
2022-08-04 05:30:00 IST +0530,secret,scrt,Secret,1.0587399888017759,187910327.59892872,2682327.3636125755
2022-08-05 05:30:00 IST +0530,secret,scrt,Secret,1.0694082822026652,189512053.9071245,1955527.8439061495
2022-08-06 05:30:00 IST +0530,secret,scrt,Secret,1.1322851709949449,201354490.92420948,3307833.3145501767
2022-08-07 05:30:00 IST +0530,secret,scrt,Secret,1.1439702089649764,203187941.53268927,2965432.691871329
2022-08-08 05:30:00 IST +0530,secret,scrt,Secret,1.2080815927107724,214705265.97659823,6700401.474654093
2022-08-09 05:30:00 IST +0530,secret,scrt,Secret,1.2834244490754014,228088494.75492188,26572877.41005666
2022-08-10 05:30:00 IST +0530,secret,scrt,Secret,1.229799758015762,218374234.7697122,5404758.348118047
2022-08-11 05:30:00 IST +0530,secret,scrt,Secret,1.27238478937884,225889673.06040472,4063637.0936146076
2022-08-12 05:30:00 IST +0530,secret,scrt,Secret,1.2793118985411198,226366177.164177,3542986.370097099
2022-08-13 05:30:00 IST +0530,secret,scrt,Secret,1.3272927524618416,234562542.92290697,3442183.2686707736
2022-08-14 05:30:00 IST +0530,secret,scrt,Secret,1.495364449729409,264885160.1896719,32353841.16595157
2022-08-15 05:30:00 IST +0530,secret,scrt,Secret,1.3804677037255821,246654838.61528012,32492408.460481595
2022-08-16 05:30:00 IST +0530,secret,scrt,Secret,1.338429146788685,237282286.9775598,4832368.1822727285
2022-08-17 05:30:00 IST +0530,secret,scrt,Secret,1.2915706000635485,229096270.16203555,3533260.500827222
2022-08-18 05:30:00 IST +0530,secret,scrt,Secret,1.22357894570159,217026945.7768124,4183984.559424877
2022-08-19 05:30:00 IST +0530,secret,scrt,Secret,1.273138888490562,226332679.74651214,4685781.529244958
2022-08-20 05:30:00 IST +0530,secret,scrt,Secret,1.1009378577910436,195871909.70423377,4260009.9432011405
2022-08-21 05:30:00 IST +0530,secret,scrt,Secret,1.121147627657166,199270401.15658593,4815430.813107035
2022-08-22 05:30:00 IST +0530,secret,scrt,Secret,1.186484468500052,211018690.47205326,2371817.920759101
2022-08-23 05:30:00 IST +0530,secret,scrt,Secret,1.1418269343353706,202873802.9354421,1710427.7003921361
2022-08-24 05:30:00 IST +0530,secret,scrt,Secret,1.1946391939144232,213044467.23709032,2937829.851617561
2022-08-25 05:30:00 IST +0530,secret,scrt,Secret,1.1689584939897464,208281575.01341462,2654025.569054273
2022-08-26 05:30:00 IST +0530,secret,scrt,Secret,1.3162325270071364,234689040.22742525,6525156.750431357
2022-08-27 05:30:00 IST +0530,secret,scrt,Secret,1.1677916328355187,208416281.3284775,6715617.163707481
2022-08-28 05:30:00 IST +0530,secret,scrt,Secret,1.1438167835490032,203912713.6654692,2919259.5736370194
2022-08-29 05:30:00 IST +0530,secret,scrt,Secret,1.1280352819295818,201536511.67144525,1936087.5002250592
2022-08-30 05:30:00 IST +0530,secret,scrt,Secret,1.1751601822529787,209793358.40286627,1560253.7273159272
2022-08-31 05:30:00 IST +0530,secret,scrt,Secret,1.1141691914968315,199294688.19322765,2829947.8945261594
2022-09-01 05:30:00 IST +0530,secret,scrt,Secret,1.1068080681396875,198426186.48768106,2509893.202214565
2022-09-02 05:30:00 IST +0530,secret,scrt,Secret,1.0886318023672852,195156241.9921697,2150220.2216644944
2022-09-03 05:30:00 IST +0530,secret,scrt,Secret,1.0705437554128732,191821002.98098862,2293208.5040665646
2022-09-04 05:30:00 IST +0530,secret,scrt,Secret,1.0575782807658718,189901296.64942786,1278135.4892176278
2022-09-05 05:30:00 IST +0530,secret,scrt,Secret,1.047980382953071,187948904.24596426,1885794.8010418112
2022-09-06 05:30:00 IST +0530,secret,scrt,Secret,1.0209271764217192,182907427.51152506,1554556.6259398158
2022-09-07 05:30:00 IST +0530,secret,scrt,Secret,1.0490667081620848,188373762.68275273,4720831.87027923
2022-09-08 05:30:00 IST +0530,secret,scrt,Secret,1.071729018326646,192828274.35970846,2807998.890839852
2022-09-09 05:30:00 IST +0530,secret,scrt,Secret,1.0824718694426414,194531154.90997973,5218931.051516228
2022-09-10 05:30:00 IST +0530,secret,scrt,Secret,1.2019360756942004,216354689.15850952,20166606.988261994
2022-09-11 05:30:00 IST +0530,secret,scrt,Secret,1.192424968119023,215273783.88459435,3534098.3000804526
2022-09-12 05:30:00 IST +0530,secret,scrt,Secret,1.1586225430081947,208581031.05244887,2938777.0310651064
2022-09-13 05:30:00 IST +0530,secret,scrt,Secret,1.1579864569427891,208423043.49820355,3027846.9776724596
2022-09-14 05:30:00 IST +0530,secret,scrt,Secret,1.05253552453142,189627121.22011867,3567329.9249331374
2022-09-15 05:30:00 IST +0530,secret,scrt,Secret,1.0822140903328776,195058052.38083205,1912878.917419285
2022-09-16 05:30:00 IST +0530,secret,scrt,Secret,1.0439977892634833,188572395.21511528,2070792.680992027
2022-09-17 05:30:00 IST +0530,secret,scrt,Secret,1.0381318995272535,186916052.94561222,1733955.660263792
2022-09-18 05:30:00 IST +0530,secret,scrt,Secret,1.0723994759476392,193521448.04037327,1488753.633262309
2022-09-19 05:30:00 IST +0530,secret,scrt,Secret,0.9962980196736964,180779052.03638026,1497123.6923835622
2022-09-20 05:30:00 IST +0530,secret,scrt,Secret,1.0380750232024762,187530162.4406973,2100840.3645884185
2022-09-21 05:30:00 IST +0530,secret,scrt,Secret,0.9814116502016952,177551912.25580943,1940357.3731193107
2022-09-22 05:30:00 IST +0530,secret,scrt,Secret,0.9587100194745823,173580650.14384344,2546881.999786106
2022-09-23 05:30:00 IST +0530,secret,scrt,Secret,0.9897694041944743,179288376.41078407,1443067.6242596356
2022-09-24 05:30:00 IST +0530,secret,scrt,Secret,0.9967907607530031,180344593.6524538,1644443.4620133273
2022-09-25 05:30:00 IST +0530,secret,scrt,Secret,0.9676510315033157,175666618.06045064,1041611.9932034748
2022-09-26 05:30:00 IST +0530,secret,scrt,Secret,0.9584102286541037,173986229.7382634,1435230.6615967292
2022-09-27 05:30:00 IST +0530,secret,scrt,Secret,0.9666466079428452,175739360.59234357,1321843.2568224608
2022-09-28 05:30:00 IST +0530,secret,scrt,Secret,0.9606017062809237,174748604.8367225,2485500.017651417
2022-09-29 05:30:00 IST +0530,secret,scrt,Secret,0.9563415178935243,174056475.0979184,1903689.7916740398
2022-09-30 05:30:00 IST +0530,secret,scrt,Secret,0.96036750427256,174911238.70163018,1503538.0818255404
2022-10-01 05:30:00 IST +0530,secret,scrt,Secret,0.9495609653270279,172996817.86798725,1526261.9116097349
2022-10-02 05:30:00 IST +0530,secret,scrt,Secret,0.9391065929428973,171292620.55890438,809508.7172217912
2022-10-03 05:30:00 IST +0530,secret,scrt,Secret,0.9079722119903993,165863150.18239218,1486977.0775379147
2022-10-04 05:30:00 IST +0530,secret,scrt,Secret,0.9293452221590792,169975188.73933634,1351605.9638650937
2022-10-05 05:30:00 IST +0530,secret,scrt,Secret,0.9564385244143943,174674197.79091775,1657007.4460490467
2022-10-06 05:30:00 IST +0530,secret,scrt,Secret,0.9267777743172297,169539195.94127813,1428377.5282086264
2022-10-07 05:30:00 IST +0530,secret,scrt,Secret,0.9420503357435979,172288637.3364032,3450820.5548435166
2022-10-08 05:30:00 IST +0530,secret,scrt,Secret,0.9352667963275488,171395378.03416863,1435474.0276496653
2022-10-09 05:30:00 IST +0530,secret,scrt,Secret,0.9299932518024202,170345588.5137684,1044320.2807355137
2022-10-10 05:30:00 IST +0530,secret,scrt,Secret,0.9206926976524716,168412503.4489839,721043.2241925357
2022-10-11 05:30:00 IST +0530,secret,scrt,Secret,0.9009739568432089,165323155.42637542,1059713.5119801078
2022-10-11 09:25:09 IST +0530,secret,scrt,Secret,0.8736389757816818,160290848.7337329,1235959.2352227757
2022-01-15 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.000857632264594,45137094665.70976,2528444668.489121
2022-01-16 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0001212369756216,45237354153.388405,1803390799.4295378
2022-01-17 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9997303949357126,45430902660.27327,1874320325.275839
2022-01-18 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0024061833873135,45637274266.762535,2613724712.635113
2022-01-19 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9996010732058876,45764592269.25616,2792464327.958715
2022-01-20 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9987928148413865,46058070986.19169,2869056854.6754127
2022-01-21 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0002063531447871,46428142403.76347,2906617999.5887437
2022-01-22 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.002901644968934,42732777581.513245,7650735375.720771
2022-01-23 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.004079740013202,43399887532.39705,6265741021.305612
2022-01-24 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.005095156918961,47960656737.772736,3872529537.617286
2022-01-25 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0009858720550606,48227447406.202385,6241425208.056431
2022-01-26 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0027546097262405,48751308899.79404,3684597729.361645
2022-01-27 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.000836377042177,49162186989.71518,4649230636.587648
2022-01-28 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0025949195069366,49593244049.71856,3156576036.9535046
2022-01-29 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0003506015743404,49629722995.59269,4968832312.489813
2022-01-30 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0031210946007587,49822470987.56192,2766918900.389439
2022-01-31 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0007130267720787,49794511800.566795,1916993299.428805
2022-02-01 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0010944390928285,49918615203.60159,2506777481.463378
2022-02-02 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.000651388187225,50255165741.575584,2904502354.3556867
2022-02-03 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.000890816162074,50530744243.18998,2854275600.838543
2022-02-04 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0018205292737077,50891956574.40201,2568893790.984157
2022-02-05 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0109247319384798,51126955862.93852,5139680089.3084955
2022-02-06 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9984807416998642,51125781968.731285,5548983440.373372
2022-02-07 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0016139883433286,51171401396.28452,1985801225.21681
2022-02-08 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9991344731335493,51376105825.93998,2417278989.100506
2022-02-09 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0009916193889916,51617308589.74185,3464132547.0166607
2022-02-10 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0013323797282763,51900324270.23098,2663217566.5964127
2022-02-11 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.001947437320527,52054797409.33422,3578383570.3928065
2022-02-12 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0003195478548763,52250598201.75346,3418826867.5976834
2022-02-13 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0008991098205666,52335045827.80526,2338299318.9825063
2022-02-14 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0002074574583553,52473422561.26789,1717901487.9868479
2022-02-15 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9999529954104831,52507811955.329155,2609724537.9418683
2022-02-16 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.000037253691459,52544445044.647194,2957987059.2257223
2022-02-17 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9989945015031181,52583527242.903625,2733060838.6504483
2022-02-18 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9993043308202441,52570695423.57979,3497818921.4090095
2022-02-19 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0007035124134895,52556151807.35648,3066643679.893226
2022-02-20 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0024519527252072,52684758315.35818,1845896406.3597796
2022-02-21 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0016246907237534,52682266468.54881,2621165360.1018224
2022-02-22 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.001661979592078,52707824143.97695,4254540328.432854
2022-02-23 05:30:00 IST +0530,usd-coin,usdc,USD Coin,0.9997218294226481,52829973427.75537,3429815620.5038185
2022-02-24 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0004966672036024,52870303585.746864,3203377274.751037
2022-02-25 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0008244234927237,53249174589.12153,8012963715.277385
2022-02-26 05:30:00 IST +0530,usd-coin,usdc,USD Coin,1.0013726670549683,53155258428.14018,4441745801.323165
